dest,source
"157937 : Nhóm ngân_hàng suy_yếu với CTG , MBB , VCB trượt_giá 100 - 400 đồng",",157937,Nhóm,ngân_hàng,suy_yếu,CTG,MBB,VCB,trượt_giá,100,400,đồng"
"160442 : Nhóm ngân_hàng chỉ còn CTG , MBB xanh giá , tăng 100 đồng",",160442,Nhóm,ngân_hàng,CTG,MBB,xanh,giá,100,đồng"
"162856 : 2 mã ngân_hàng hiếm_hoi tăng nhẹ là EIB , MBB",",162856,2,mã,ngân_hàng,hiếm_hoi,nhẹ,EIB,MBB"
"165638 : Trong đó , nhóm ngân_hàng có CTG , MBB và VCB tăng 100 - 200 đồng",",165638,Trong,ngân_hàng,CTG,MBB,VCB,100,200,đồng"
"173136 : BVH và các mã ngân_hàng : CTG , EIB , STB , MBB , VCB đều bật xanh",",173136,BVH,mã,ngân_hàng,CTG,EIB,STB,MBB,VCB,bật,xanh"
"173999 : Các mã ngân_hàng : CTG , EIB , MBB , STB , VCB đồng_loạt hạ 200 - 300 đồng",",173999,Các,mã,ngân_hàng,CTG,EIB,MBB,STB,VCB,đồng_loạt,hạ,200,300,đồng"
"179519 : Nhóm tài_chính : BID , EIB , MBB , STB , CTG , VCB đều sa_sút",",179519,Nhóm,tài_chính,BID,EIB,MBB,STB,CTG,VCB,sa_sút"
"180350 : Cổ_phiếu ngân_hàng duy_trì phong_độ cao , STB , VCB , MBB , CTG lần_lượt tăng 100 - 400 đồng",",180350,Cổ_phiếu,ngân_hàng,duy_trì,phong_độ,STB,VCB,MBB,CTG,lần_lượt,100,400,đồng"
"180366 : Cổ_phiếu ngân_hàng bứt_phá ấn_tượng với MBB , CTG , EIB , STB , VCB tăng 100 - 500 đồng",",180366,Cổ_phiếu,ngân_hàng,bứt_phá,ấn_tượng,MBB,CTG,EIB,STB,VCB,100,500,đồng"
"180481 : Nhóm ngân_hàng ghi_nhận STB , VCB , CTG tăng nhẹ , EIB đi ngang",",180481,Nhóm,ngân_hàng,ghi_nhận,STB,VCB,CTG,nhẹ,EIB,đi,ngang"
"181474 : Cổ_phiếu ngân_hàng ghi_nhận CTG , EIB , MBB đi ngang còn STB và VCB rớt_giá",",181474,Cổ_phiếu,ngân_hàng,ghi_nhận,CTG,EIB,MBB,đi,ngang,STB,VCB,rớt_giá"
"182386 : STB , MBB , EIB , CTG , BID cũng bật lên 100 - 1",",182386,STB,MBB,EIB,CTG,BID,bật,100,1"
000 đồng một đơn_vị,",000,đồng"
"183537 : Các mã tài_chính CTG , MBB , BID , VCB vươn cao với VCB tăng 1",",183537,Các,mã,tài_chính,CTG,MBB,BID,VCB,vươn,VCB,1"
100 đồng,",100,đồng"
"183719 : Hôm_nay cổ_phiếu ngân_hàng đồng_loạt bật xanh với MBB , EIB , CTG , BID , STB tăng 100 - 700 đồng",",183719,Hôm_nay,cổ_phiếu,ngân_hàng,đồng_loạt,bật,xanh,MBB,EIB,CTG,BID,STB,100,700,đồng"
184514 : VCB tích_lũy thêm 1,",184514,VCB,tích_lũy,1"
"500 đồng mỗi cổ_phiếu dẫn_dắt nhóm ngân_hàng : STB , CTG , MBB bật xanh",",500,đồng,cổ_phiếu,dẫn_dắt,ngân_hàng,STB,CTG,MBB,bật,xanh"
"NHÓM 0 - 8 154905 : OGC , NTL , HAG , SJS , HDG , TDH mất 100 - 600 đồng",",NHÓM,0,8,154905,OGC,NTL,HAG,SJS,HDG,TDH,100,600,đồng"
"156760 : BCI , CIG , DIG , HAG , HDG , PDR , TDH giữ giá",",156760,BCI,CIG,DIG,HAG,HDG,PDR,TDH,giá"
"163042 : DXG , NTL , CII , DIG , CLG , NBB giảm 300 - 700 đồng",",163042,DXG,NTL,CII,DIG,CLG,NBB,300,700,đồng"
"163517 : BCI , HQC , ITA , KBC , PDR , TDH , CLG nhích nhẹ 100 - 200 đồng",",163517,BCI,HQC,ITA,KBC,PDR,TDH,CLG,nhích,nhẹ,100,200,đồng"
"164001 : DXG , HDG , KBC , VPH , QCG , TDH , NBB lần_lượt giảm 100 - 200 đồng",",164001,DXG,HDG,KBC,VPH,QCG,TDH,NBB,lần_lượt,100,200,đồng"
"165959 : ITA , BCI , CLG , DIG , KBC , NTL cũng lần_lượt tăng 200 - 500 đồng",",165959,ITA,BCI,CLG,DIG,KBC,NTL,lần_lượt,200,500,đồng"
"166154 : BCI , HDG , ITA , KBC , NTL , HDC , KHA tăng 100 - 300 đồng",",166154,BCI,HDG,ITA,KBC,NTL,HDC,KHA,100,300,đồng"
"166439 : KBC , KHA , HDC , HDG , NTL lần_lượt cộng 100 - 300 đồng",",166439,KBC,KHA,HDC,HDG,NTL,lần_lượt,cộng,100,300,đồng"
"167640 : NTL , CLG , TDH , OGC , ITA , HQC , KBC , LHG , HDG tăng 100 - 700 đồng",",167640,NTL,CLG,TDH,OGC,ITA,HQC,KBC,LHG,HDG,100,700,đồng"
"168138 : OGC , IJC , HAR , FLC , ITA lần_lượt mua_bán 1,1 - 3,1 triệu đơn_vị",",168138,OGC,IJC,HAR,FLC,ITA,lần_lượt,mua_bán,11,31,triệu"
"168530 : FLC , IJC , ITA , QCG , KBC , ASM , KMR tăng 100 - 600 đồng",",168530,FLC,IJC,ITA,QCG,KBC,ASM,KMR,100,600,đồng"
"169808 : KBC , OGC , IJC , DXG , HAG , HQC , ITA mua_bán 1,8 - 9,6 triệu đơn_vị",",169808,KBC,OGC,IJC,DXG,HAG,HQC,ITA,mua_bán,18,96,triệu"
"171703 : KBC , HAR , DXG , NVT , NBB , VPH , KDH , TDH tăng 100 - 400 đồng",",171703,KBC,HAR,DXG,NVT,NBB,VPH,KDH,TDH,100,400,đồng"
"177556 : HAR , DXG , HBC , PDR , TDH",",177556,HAR,DXG,HBC,PDR,TDH"
,
,
đỏ sàn,",đỏ,sàn"
"178042 : QCG , VPH , LHG , DXG , TDH , NTL , NBB lần_lượt tăng 300 - 1",",178042,QCG,VPH,LHG,DXG,TDH,NTL,NBB,lần_lượt,300,1"
400 đồng,",400,đồng"
"178590 : BCI , DXG , HQC , HDC , SJS",",178590,BCI,DXG,HQC,HDC,SJS"
,
,
cùng bật xanh,",bật,xanh"
"178663 : ITA , HQC , KHA , NBB , NTL , KBC , TDH , SJS lần_lượt tăng 100 - 500 đồng",",178663,ITA,HQC,KHA,NBB,NTL,KBC,TDH,SJS,lần_lượt,100,500,đồng"
"180186 : DXG , NTL , FDC , HDG , NBB , D2D lần_lượt cộng 400 - 1",",180186,DXG,NTL,FDC,HDG,NBB,D2D,lần_lượt,cộng,400,1"
800 đồng,",800,đồng"
"NHÓM 0 - 9 102802 : DIG , IJC , ITA , PVF , REE giảm mạnh nhất trong rổ VN30",",NHÓM,0,9,102802,DIG,IJC,ITA,PVF,REE,rổ,VN30"
"128964 : Trong rổ VN30 , nhiều mã tăng trần , như DIG , GMD , IJC , KDC , NTL , PVF",",128964,Trong,rổ,VN30,mã,trần,DIG,GMD,IJC,KDC,NTL,PVF"
"138021 : Trong rổ VN30 , 4 mã ITA , KDC , OGC , PVF tăng trần",",138021,Trong,rổ,VN30,4,mã,ITA,KDC,OGC,PVF,trần"
"150109 : Trong rổ VN30 , ITA , CTG , REE tăng trần",",150109,Trong,rổ,VN30,ITA,CTG,REE,trần"
"155117 : Trong rổ VN30 , 26 mã tăng , duy_nhất BVH tăng trần , lên 53",",155117,Trong,rổ,VN30,26,mã,duy_nhất,BVH,trần,53"
500 đồng,",500,đồng"
"173952 : Trong rổ VN30 , ngoại_trừ CII , toàn_bộ blue - chip tăng_giá 100 - 500 đồng",",173952,Trong,rổ,VN30,ngoại_trừ,CII,toàn_bộ,blue,chip,tăng_giá,100,500,đồng"
"181675 : 90 % cổ_phiếu rổ VN30 tăng_giá , ngoài STB còn có DRC , HPG tăng trần",",181675,90,cổ_phiếu,rổ,VN30,tăng_giá,STB,DRC,HPG,trần"
"184509 : BVH , HVG là hai mã tăng trần sớm trong rổ VN30",",184509,BVH,HVG,hai,mã,trần,rổ,VN30"
"NHÓM 0 - 10 38859 : Các blue - chip như DPM , SSI , STB , VNM xuống_dốc",",NHÓM,0,10,38859,Các,blue,chip,DPM,SSI,STB,VNM,xuống_dốc"
"72202 : Phần_lớn blue - chip giảm_giá , như FPT , STB , SSI , HAG , HPG , EIB",",72202,Phần_lớn,blue,chip,giảm_giá,FPT,STB,SSI,HAG,HPG,EIB"
"76086 : Một_số blue - chip như HAG , HPG , KBC quay đầu giảm_giá",",76086,Một_số,blue,chip,HAG,HPG,KBC,đầu,giảm_giá"
"110237 : STB , EIB , VNM , VIC chiếm 40 % tỷ_trọng VN30 113758 : VNM , VCB , SSI duy_trì được phong_độ",",110237,STB,EIB,VNM,VIC,chiếm,40,tỷ_trọng,VN30,113758,VNM,VCB,SSI,duy_trì,phong_độ"
"184853 : Các blue - chip khác như FPT , HPG , VNM , KDC",",184853,Các,blue,chip,FPT,HPG,VNM,KDC"
,
,
tăng_giá,",tăng_giá"
NHÓM 0 - 11 12468 : GMD ( + 1,",NHÓM,0,11,12468,GMD,1"
000 đồng ) và REE ( + 400 đồng ) là tác_nhân chính đẩy VN - Index lên mạnh,",000,đồng,REE,400,đồng,tác_nhân,đẩy,VN,Index"
15172 : VNM và SAM đứng giá 63,",15172,VNM,SAM,đứng,giá,63"
000 đồng và 55,",000,đồng,55"
"500 , cá kình GMD vẫn tăng 3",",500,cá,kình,GMD,3"
000 đồng lên 87,",000,đồng,87"
500 đồng,",500,đồng"
20960 : Hai mã VNM và KDC cùng tăng trần đạt 183,",20960,Hai,mã,VNM,KDC,trần,183"
000 đồng và 231,",000,đồng,231"
000 đồng,",000,đồng"
"25799 : Các mã blue - chip giảm nhẹ như SSI ( - 200 đồng ) , ACB ( - 2",",25799,Các,mã,blue,chip,nhẹ,SSI,200,đồng,ACB,2"
"400 đồng ) , BVS ( - 2",",400,đồng,BVS,2"
000 đồng ),",000,đồng"
26749 : Nhóm giảm_giá có FPT và REE cùng giảm 1,",26749,Nhóm,giảm_giá,FPT,REE,1"
000 đồng xuống 357,",000,đồng,357"
000 đồng và 175,",000,đồng,175"
000 đồng,",000,đồng"
27731 : FPC giảm 4,",27731,FPC,4"
"500 đồng , KDC và HAX lần_lượt mất đi 4",",500,đồng,KDC,HAX,lần_lượt,đi,4"
000 và 3,",000,3"
000 đồng,",000,đồng"
33272 : VNM mất 4,",33272,VNM,4"
"000 đồng , còn 190",",000,đồng,190"
"000 đồng trong khi ITA , GMD cũng giảm lần_lượt 2",",000,đồng,ITA,GMD,lần_lượt,2"
000 và 1,",000,1"
000 đồng,",000,đồng"
"33426 : HDC , PET , VNM và VIS lần_lượt đứng sau với 303",",33426,HDC,PET,VNM,VIS,lần_lượt,đứng,303"
"600 , 156",",600,156"
"000 , 133",",000,133"
200 và 101,",200,101"
200 đơn_vị,",200"
"33687 : Tiếp sau là SSI , PVD và VNM với lần_lượt 259",",33687,Tiếp,SSI,PVD,VNM,lần_lượt,259"
"700 , 232",",700,232"
900 và 205,",900,205"
500 đơn_vị,",500"
"36760 : Hai mã cổ_phiếu hiếm là TCT , BMC mất lần_lượt 15",",36760,Hai,mã,cổ_phiếu,hiếm,TCT,BMC,lần_lượt,15"
000 và 14,",000,14"
000 đồng,",000,đồng"
"38356 : REE , SSI cùng để mất 4",",38356,REE,SSI,4"
"000 đồng , FPT cũng sụt 3",",000,đồng,FPT,sụt,3"
000 đồng,",000,đồng"
"123936 : SBT , HAG , HPG giảm 600 - 800 đồng trong khi các mã còn lại giảm 100 - 500 đồng",",123936,SBT,HAG,HPG,600,800,đồng,mã,100,500,đồng"
159314 : VCB và BVH cũng tăng lần_lượt 700 đồng và 500 đồng,",159314,VCB,BVH,lần_lượt,700,đồng,500,đồng"
"159598 : REE , BVH cũng mất mỗi mã 1",",159598,REE,BVH,mã,1"
"000 đồng , còn lần_lượt 27",",000,đồng,lần_lượt,27"
400 đồng và 51,",400,đồng,51"
500 đồng,",500,đồng"
"163136 : GAS , BVH , PVD , DPM cũng có giá_trị bán ròng lần_lượt là 1,6 - 6 tỷ đồng",",163136,GAS,BVH,PVD,DPM,ròng,lần_lượt,16,6,tỷ,đồng"
"165641 : DPM , REE và FPT giảm 100 - 200 đồng , PPC và PET và cũng mất lần_lượt 100 - 200 đồng",",165641,DPM,REE,FPT,100,200,đồng,PPC,PET,lần_lượt,100,200,đồng"
"167574 : VCB giảm 700 đồng , HAG tiếp_tục điều_chỉnh mất 300 đồng trong khi PET cũng hạ 100 đồng",",167574,VCB,700,đồng,HAG,điều_chỉnh,300,đồng,PET,hạ,100,đồng"
"167690 : Đồng_thời , VNM , REE tăng lần_lượt 2",",167690,Đồng_thời,VNM,REE,lần_lượt,2"
000 và 1,",000,1"
"000 đồng , còn FPT lên 1",",000,đồng,FPT,1"
300 đồng,",300,đồng"
173012 : Trong đó PVD giảm 1,",173012,Trong,PVD,1"
"500 đồng , MSN mất 2",",500,đồng,MSN,2"
000 đồng trong khi VNM cũng hạ 1,",000,đồng,VNM,hạ,1"
000 đồng,",000,đồng"
"173472 : Theo đó , MSN tăng 1",",173472,Theo,MSN,1"
"500 đồng , HSG và GMD tích_lũy thêm lần_lượt 1",",500,đồng,HSG,GMD,tích_lũy,lần_lượt,1"
100 và 1,",100,1"
700 đồng,",700,đồng"
174143 : Mã này cùng với VCB lần_lượt bị trừ 1,",174143,Mã,VCB,lần_lượt,trừ,1"
000 - 1,",000,1"
"300 đồng , giảm mạnh nhất rổ ngân_hàng",",300,đồng,rổ,ngân_hàng"
"174561 : Trong đó VNM , PVD hạ 2",",174561,Trong,VNM,PVD,hạ,2"
000 đồng còn HPG và KDC giảm 1,",000,đồng,HPG,KDC,1"
000 đồng,",000,đồng"
"175696 : Ở chiều ngược_lại , MSN tăng 1",",175696,Ở,chiều,ngược_lại,MSN,1"
"000 đồng , PGD tích_lũy thêm 1",",000,đồng,PGD,tích_lũy,1"
800 đồng trong khi SSI lên 900 đồng,",800,đồng,SSI,900,đồng"
"179856 : Trong đó , VIC và VNM tăng từ 2",",179856,Trong,VIC,VNM,2"
000 đến 2,",000,2"
"500 đồng , DHG tăng 1",",500,đồng,DHG,1"
000 đồng … 181987 : PVD và GAS lần_lượt giảm 2,",000,đồng,…,181987,PVD,GAS,lần_lượt,2"
500 - 3,",500,3"
"000 đồng , trong khi PET , PPC , PV T , PXS mất 400 - 1",",000,đồng,PET,PPC,PV,T,PXS,400,1"
600 đồng,",600,đồng"
"185319 : Tương_tự , cổ_phiếu FPT và BVH lần_lượt đạt 52",",185319,Tương_tự,cổ_phiếu,FPT,BVH,lần_lượt,52"
500 đồng và 63,",500,đồng,63"
000 đồng,",000,đồng"
"185374 : Ngoài_ra , KBC cũng tăng 200 đồng , SCR , CII và NTL tăng 100 đồng … NHÓM 0 - 12 65480 : BVH , SSI , FPT , PVD đứng giá tham_chiếu",",185374,Ngoài_ra,KBC,200,đồng,SCR,CII,NTL,100,đồng,…,NHÓM,0,12,65480,BVH,SSI,FPT,PVD,đứng,giá,tham_chiếu"
"95583 : Trong số này , BVH , MSN đứng giá",",95583,Trong,BVH,MSN,đứng,giá"
"105146 : EIB , HPG , MSN , REE đứng giá",",105146,EIB,HPG,MSN,REE,đứng,giá"
"105687 : GAS , VIC đứng giá , STB , VNM , VCB giảm 100 - 600 đồng",",105687,GAS,VIC,đứng,giá,STB,VNM,VCB,100,600,đồng"
"114867 : BVH , EIB , GMD , CII , REE , SSI , VIC cùng đứng giá tham_chiếu",",114867,BVH,EIB,GMD,CII,REE,SSI,VIC,đứng,giá,tham_chiếu"
"118841 : MSN , HAG , DIG , HPG đứng giá tham_chiếu",",118841,MSN,HAG,DIG,HPG,đứng,giá,tham_chiếu"
"122944 : DIG , MBB , MSN , VNM , IJC , VSH đứng giá tham_chiếu",",122944,DIG,MBB,MSN,VNM,IJC,VSH,đứng,giá,tham_chiếu"
"151717 : MSN , VNM , SBT , OGC đứng mức tham_chiếu",",151717,MSN,VNM,SBT,OGC,đứng,tham_chiếu"
"159246 : STB , VIC , MBB , DPM đứng giá tham_chiếu",",159246,STB,VIC,MBB,DPM,đứng,giá,tham_chiếu"
"165899 : STB , MBB , VNM , VIC đứng giá tham_chiếu",",165899,STB,MBB,VNM,VIC,đứng,giá,tham_chiếu"
"166777 : HAG , CSM , VIC , MSN đứng giá",",166777,HAG,CSM,VIC,MSN,đứng,giá"
"168928 : HSG , HPG , KDC đồng_loạt đứng giá",",168928,HSG,HPG,KDC,đồng_loạt,đứng,giá"
"168960 : HSG , HPG , KDC đồng_loạt đứng giá",",168960,HSG,HPG,KDC,đồng_loạt,đứng,giá"
"171401 : BVH , HAG , MSN , HSG , PVD đồng_loạt đứng giá tham_chiếu",",171401,BVH,HAG,MSN,HSG,PVD,đồng_loạt,đứng,giá,tham_chiếu"
"NHÓM 0 - 13 99892 : Bộ ba VIC , BVH , MSN diễn_biến trái chiều",",NHÓM,0,13,99892,Bộ,VIC,BVH,MSN,diễn_biến,trái,chiều"
"100559 : Tứ trụ MSN , VIC , VNM , BVH diễn_biến trái chiều",",100559,Tứ,trụ,MSN,VIC,VNM,BVH,diễn_biến,trái,chiều"
"125527 : Blue - chip ghi_nhận thêm STB , MSN , PNJ bật xanh",",125527,Blue,chip,ghi_nhận,STB,MSN,PNJ,bật,xanh"
"153164 : Những blue - chip tăng_giá mạnh gồm : PVD , VNM , MSN tăng 1",",153164,Những,blue,chip,tăng_giá,PVD,VNM,MSN,1"
400 - 4,",400,4"
000 đồng,",000,đồng"
"159671 : Những blue - chip thăng_hoa gồm : BVH , DPM , MSN , VNM , PGD tăng 1",",159671,Những,blue,chip,thăng_hoa,BVH,DPM,MSN,VNM,PGD,1"
000 đồng,",000,đồng"
163638 : Hai blue - chip : MSN và VNM giảm 500 - 1,",163638,Hai,blue,chip,MSN,VNM,500,1"
000 đồng,",000,đồng"
"171220 : BVH , MSN , VNM , GAS đồng_loạt bật cao",",171220,BVH,MSN,VNM,GAS,đồng_loạt,bật"
"171683 : VNM , MSN , GAS vẫn vươn cao , bật lên 1",",171683,VNM,MSN,GAS,vươn,bật,1"
000 - 3,",000,3"
500 đồng,",500,đồng"
"176800 : HOSE ghi_nhận tứ trụ BVH , MSN , VNM , GAS cộng 1",",176800,HOSE,ghi_nhận,tứ,trụ,BVH,MSN,VNM,GAS,cộng,1"
500 - 5,",500,5"
000 đồng,",000,đồng"
"180586 : VNM , VIC , KDC duy_trì đà tăng 1",",180586,VNM,VIC,KDC,duy_trì,đà,1"
000 - 2,",000,2"
000 đồng một cổ_phiếu,",000,đồng,cổ_phiếu"
"NHÓM 0 - 14 118670 : Kế_tiếp là HAG và SJS giảm lần_lượt 0,07 điểm và 0,06 điểm",",NHÓM,0,14,118670,Kế_tiếp,HAG,SJS,lần_lượt,007,006"
"119644 : Tiếp sau đó là VNM và BVH giảm lần_lượt 0,73 điểm và 0,62 điểm 120300 : Tiếp sau đó là BVH và HAG giảm lần_lượt 0,53 điểm và 0,39 điểm 121276 : Tiếp sau đó là GAS và BVH tăng lần_lượt 0,62 điểm và 0,58 điểm",",119644,Tiếp,VNM,BVH,lần_lượt,073,062,120300,Tiếp,BVH,HAG,lần_lượt,053,039,121276,Tiếp,GAS,BVH,lần_lượt,062,058"
"121874 : Tiếp sau đó là VNM và VIC tăng lần_lượt 1,46 điểm và 0,92 điểm",",121874,Tiếp,VNM,VIC,lần_lượt,146,092"
"122134 : Tiếp sau đó là DPM và KDC giảm lần_lượt 0,35 điểm và 0,09 điểm",",122134,Tiếp,DPM,KDC,lần_lượt,035,009"
"122734 : Tiếp sau đó là GAS và VNM giảm lần_lượt 1,36 điểm và 1,09 điểm",",122734,Tiếp,GAS,VNM,lần_lượt,136,109"
"123391 : Tiếp sau đó là STB và MSN giảm lần_lượt 0,56 điểm và 0,45 điểm",",123391,Tiếp,STB,MSN,lần_lượt,056,045"
"123497 : Tiếp sau đó là VCB và BVH tăng lần_lượt 1,06 điểm và 0,71 điểm",",123497,Tiếp,VCB,BVH,lần_lượt,106,071"
"124353 : Tiếp sau đó là MSN và HAG giảm lần_lượt 0,45 điểm và 0,25 điểm",",124353,Tiếp,MSN,HAG,lần_lượt,045,025"
"124776 : Tiếp sau đó là VNM và BVH tăng lần_lượt 1,09 điểm và 0,53 điểm",",124776,Tiếp,VNM,BVH,lần_lượt,109,053"
"127260 : Tiếp sau đó là VCB và MSN tăng lần_lượt 0,3 điểm và 0,22 điểm",",127260,Tiếp,VCB,MSN,lần_lượt,03,022"
"128180 : Tiếp sau đó là VCB và MSN tăng lần_lượt 0,61 điểm và 0,45 điểm",",128180,Tiếp,VCB,MSN,lần_lượt,061,045"
"128435 : Tiếp sau đó là VCB và VIC tăng lần_lượt 0,61 điểm và 0,46 điểm",",128435,Tiếp,VCB,VIC,lần_lượt,061,046"
"129299 : Tiếp sau đó là BVH và PVD tăng lần_lượt 0,13 điểm và 0,12 điểm",",129299,Tiếp,BVH,PVD,lần_lượt,013,012"
"129661 : Tiếp sau đó là PVD tăng 0,08 điểm , HAG và MPC đều tăng 0,07 điểm",",129661,Tiếp,PVD,008,HAG,MPC,007"
"130820 : Tiếp sau đó là MSN và VCB tăng lần_lượt 0,67 điểm và 0,61 điểm",",130820,Tiếp,MSN,VCB,lần_lượt,067,061"
"133492 : Tiếp sau đó là HPG và PVF tăng lần_lượt 0,09 điểm và 0,08 điểm",",133492,Tiếp,HPG,PVF,lần_lượt,009,008"
"133495 : Kế_tiếp là VCF và DHG giảm lần_lượt 0,12 điểm và 0,09 điểm",",133495,Kế_tiếp,VCF,DHG,lần_lượt,012,009"
"133847 : Tiếp sau đó là EIB và DHG giảm lần_lượt 0,16 điểm và 0,11 điểm",",133847,Tiếp,EIB,DHG,lần_lượt,016,011"
"136877 : Tiếp sau đó là MSN và GAS tăng lần_lượt 1,34 điểm và 0,37 điểm",",136877,Tiếp,MSN,GAS,lần_lượt,134,037"
"137743 : Tiếp sau đó là BVH và CTG tăng lần_lượt 0,58 điểm và 0,27 điểm",",137743,Tiếp,BVH,CTG,lần_lượt,058,027"
"137858 : Tiếp sau đó là VNM và CTG tăng lần_lượt 0,36 điểm và 0,2 điểm",",137858,Tiếp,VNM,CTG,lần_lượt,036,02"
"137861 : Tiếp sau đó là BVH và EIB giảm lần_lượt 0,18 điểm và 0,08 điểm",",137861,Tiếp,BVH,EIB,lần_lượt,018,008"
"138620 : Tiếp sau đó là HAG và FPT tăng lần_lượt 0,21 điểm và 0,18 điểm",",138620,Tiếp,HAG,FPT,lần_lượt,021,018"
"138623 : Tiếp sau đó là DPR và STB giảm lần_lượt 0,1 điểm và 0,07 điểm",",138623,Tiếp,DPR,STB,lần_lượt,01,007"
"138970 : Tiếp sau đó là VCB và VNM giảm lần_lượt 0,6 điểm và 0,36 điểm",",138970,Tiếp,VCB,VNM,lần_lượt,06,036"
"139445 : Tiếp sau đó là VCB và CTG tăng lần_lượt 0,91 điểm và 0,24 điểm",",139445,Tiếp,VCB,CTG,lần_lượt,091,024"
"140027 : Tiếp sau đó là VIC và SBT giảm lần_lượt 0,23 điểm và 0,18 điểm",",140027,Tiếp,VIC,SBT,lần_lượt,023,018"
"140846 : Tiếp sau đó là VNM và HAG giảm lần_lượt 0,36 điểm và 0,35 điểm",",140846,Tiếp,VNM,HAG,lần_lượt,036,035"
"141168 : Tiếp sau đó là HAG và KDC tăng lần_lượt 0,28 điểm và 0,2 điểm",",141168,Tiếp,HAG,KDC,lần_lượt,028,02"
"141171 : Tiếp sau đó là STB và VCF giảm lần_lượt 0,07 điểm và 0,02 điểm",",141171,Tiếp,STB,VCF,lần_lượt,007,002"
"141692 : Tiếp sau đó là VIC và VCB giảm lần_lượt 0,23 điểm và 0,15 điểm",",141692,Tiếp,VIC,VCB,lần_lượt,023,015"
"143078 : Tiếp sau đó là VNM và VCB giảm lần_lượt 0,73 điểm và 0,45 điểm",",143078,Tiếp,VNM,VCB,lần_lượt,073,045"
"143339 : Tiếp sau đó là EIB và KDC giảm lần_lượt 0,16 điểm và 0,1 điểm",",143339,Tiếp,EIB,KDC,lần_lượt,016,01"
"143755 : Tiếp sau đó là VNM và BVH giảm lần_lượt 0,36 điểm và 0,13 điểm",",143755,Tiếp,VNM,BVH,lần_lượt,036,013"
"144042 : Tiếp sau đó là MSN và VNM tăng lần_lượt 0,67 điểm và 0,36 điểm",",144042,Tiếp,MSN,VNM,lần_lượt,067,036"
"144045 : Tiếp sau đó là FPT và DHG giảm lần_lượt 0,07 điểm và 0,06 điểm",",144045,Tiếp,FPT,DHG,lần_lượt,007,006"
"145107 : Tiếp sau đó là CTG và DPM giảm lần_lượt 0,1 điểm và 0,07 điểm",",145107,Tiếp,CTG,DPM,lần_lượt,01,007"
"145440 : Tiếp sau đó là CTG và PVD tăng lần_lượt 0,27 điểm và 0,19 điểm",",145440,Tiếp,CTG,PVD,lần_lượt,027,019"
"145858 : Tiếp sau đó là MSN và HPG tăng lần_lượt 0,45 điểm và 0,05 điểm",",145858,Tiếp,MSN,HPG,lần_lượt,045,005"
"146295 : Tiếp sau đó là VCB và GAS giảm lần_lượt 0,76 điểm và 0,12 điểm",",146295,Tiếp,VCB,GAS,lần_lượt,076,012"
"147743 : Tiếp sau đó là VCB và BVH tăng lần_lượt 0,76 điểm và 0,44 điểm",",147743,Tiếp,VCB,BVH,lần_lượt,076,044"
"147746 : Tiếp sau đó là KDC và SSI giảm lần_lượt 0,08 điểm và 0,05 điểm",",147746,Tiếp,KDC,SSI,lần_lượt,008,005"
"148178 : Tiếp sau đó là VCB và EIB tăng lần_lượt 0,3 điểm và 0,16 điểm",",148178,Tiếp,VCB,EIB,lần_lượt,03,016"
"148181 : Tiếp sau đó là VNM và MSN giảm lần_lượt 0,36 điểm và 0,22 điểm",",148181,Tiếp,VNM,MSN,lần_lượt,036,022"
"148613 : Tiếp sau đó là MSN và HAG tăng lần_lượt 0,22 điểm và 0,21 điểm",",148613,Tiếp,MSN,HAG,lần_lượt,022,021"
