dest,source
"_Kết_phiên_cuối_tuần,_Vn-Index_tăng_gần_hết_biên_độ_cho_phép_với_4,71%_sau_khi_giảm_tổng_cộng_12,56%_ở_3_phiên_liền_trước,_vượt_qua_những_lo_ngại_về_sự_suy_giảm_của_thị_trường_tài_chính_Mỹ_sẽ_ảnh_hưởng_đến_chỉ_số_chứng_khoán_hai_sàn._",phiên_Vn-Index_tăng_với_number_%_giảm_number_%_number_phiên_giảm_của_trường_
"_Trong_giai_đoạn_giảm_mạnh_hồi_giữa_năm_ngoái,_Vn-Index_dù_giảm_sâu_liên_tiếp_nhưng_vẫn_lác_đác_một_số_cổ_phiếu_nhỏ_đi_lên_trong_một_thời_gian_dài,_chẳng_hạn_như_chuỗi_tăng_trần_kéo_dài_hơn_20_phiên_của_FPC_và_TMS._",giảm_Vn-Index_giảm_cổ_phiếu_lên_trong_tăng_number_phiên_của_và_
"_Tuần_giữa_tháng_4_có_thể_xem_là_tuần_giao_dịch_sôi_động_nhất_kể_từ_đầu_năm_2009,_dù_Vn-Index_trải_qua_phiên_điều_chỉnh,_song_dòng_tiền_vẫn_ào_ạt_tuôn_vào_thị_trường,_thậm_chí_còn_mạnh_hơn_những_ngày_chứng_khoán_đi_lên._",number_có_là_giao_dịch_đầu_number_Vn-Index_phiên_và_trường_lên_
"_Sau_6_phiên_tăng_điểm_liên_tiếp,_Vn-Index_nhiều_khả_năng_sẽ_có_những_điều_chỉnh_và_không_ngoại_trừ_khả_năng_có_thể_xảy_ra_ngay_trong_những_phiên_giao_dịch_đầu_tuần_tới,_đồng_thời_có_sự_phân_hóa_giữa_các_nhóm_cổ_phiếu._",number_phiên_tăng_điểm_Vn-Index_có_và_có_trong_phiên_giao_dịch_đầu_đồng_có_cổ_phiếu_
"_Như_vậy,_trái_với_kỳ_vọng_của_giới_đầu_tư_về_phiên_giao_dịch_tích_cực_ở_ngày_cuối_tuần_-_nhất_là_khi_lực_cầu_bắt_đáy_ở_nhiều_blue-chip_xuất_hiện_vào_lúc_kết_phiên_hôm_qua,_Vn-Index_vẫn_bị_trừ_thêm_0,83_điểm_(0,17%)_vào_sáng_nay._",với_của_đầu_tư_phiên_giao_dịch_là_và_phiên_Vn-Index_number_điểm_number_%_và_
"_Dù_đón_nhận_thông_tin_lạc_quan_từ_chứng_khoán_thế_giới_ngay_từ_lúc_mở_cửa,_cùng_với_sự_hồi_phục_về_thanh_khoản_khởi_phát_từ_tuần_trước,_nhưng_hành_trình_chinh_phục_các_mốc_cao_mới_của_Vn-Index_sáng_nay_đã_khựng_lại._",cửa_với_của_Vn-Index_
_Phiên_đầu_tiên_năm_Canh_Dần_đã_không_thể_bứt_phá_mặc_dù_được_hỗ_trợ_bởi_1_tuần_tăng_điểm_mạnh_của_chứng_khoán_thế_giới_và_tâm_lý_lạc_quan_sau_kỳ_nghỉ_lễ_dài_làm_gián_đoạn_3_ngày_tăng_điểm_liên_tiếp_trước_đó_của_Vn-Index_và_HNX-Index_._,đầu_number_tăng_điểm_của_và_là_number_tăng_điểm_của_Vn-Index_và_
"_Giá_trị_giao_dịch_không_được_cải_thiện_trong_suốt_tuần_trước,_cộng_với_phiên_giảm_điểm_cuối_tuần_đã_khiến_nhiều_nhà_đầu_tư_lo_ngại_về_khả_năng_giảm_điểm_của_Vn-Index_trong_tuần_này,_dù_thị_trường_đón_các_tin_tức_quốc_tế_tích_cực._",giao_dịch_trong_với_phiên_giảm_điểm_nhà_đầu_tư_giảm_điểm_của_Vn-Index_trong_trường_
"_Sau_nhịp_phân_phối_này,_thị_trường_sẽ_sớm_quay_lại_với_đà_hồi_phục_trước_đó_và_điều_này_được_thể_hiện_qua_diễn_biến_trong_phiên_cuối_tuần_khi_Vn-Index_đảo_chiều_tăng_điểm_trở_lại,_với_tâm_lý_nhà_đầu_tư_hưng_phấn._",trường_với_và_trong_phiên_Vn-Index_tăng_điểm_với_nhà_đầu_tư_
"_Khối_lượng_giao_dịch_tiếp_tục_phân_kỳ_âm_với_chỉ_số_Vn-Index_và_như_vậy_thị_trường_có_thể_hồi_phục_trở_lại_sau_ngày_lễ_2/9,_khả_năng_một_sự_đảo_chiều_bất_ngờ_ngược_với_phiên_tăng_mạnh_ngày_24/8_(có_phân_kỳ_dương_của_volume)_có_thể_diễn_ra._",giao_dịch_với_Vn-Index_và_trường_có_number_number_với_phiên_tăng_number_number_có_của_có_
"_-_Dưới_góc_độ_phân_tích_kỹ_thuật,_sau_khi_Vn-Index_tạo_đáy_vào_những_tháng_cuối_năm_2012_thì_cả_năm_nay_chỉ_số_này_biến_động_hẹp_và_đi_ngang_trong_nhiều_tháng,_dao_động_ở_vùng_470_-_515_điểm_với_thanh_khoản_khá_tốt._",Vn-Index_và_number_và_trong_number_number_điểm_với_
"_Cùng_với_những_tín_hiệu_tích_cực_khác_như_sự_hào_hứng_của_nhà_đầu_tư_trước_chuyến_thăm_của_Tổng_thống_Mỹ_-_Obama_tuần_sau,_Vn-Index_chốt_phiên_tăng_9_điểm_lên_mức_kỷ_lục_625_điểm_–_cao_nhất_kể_từ_giữa_năm_2015._",với_của_nhà_đầu_tư_của_Vn-Index_phiên_tăng_number_điểm_lên_mức_number_điểm_number_
"_Chốt_phiên_giao_dịch_ngày_18/4,_VN-Index_xuất_hiện_trên_bảng_thống_kê_các_thị_trường_chứng_khoán_trên_thế_giới_với_hai_thái_cực_hoàn_toàn_khác_nhau_-_thị_trường_chứng_khoán_tăng_tốt_nhất_trong_6_tháng_và_nhóm_3_thị_trường_giảm_mạnh_nhất_trong_một_tuần._",phiên_giao_dịch_number_number_VN-Index_trường_với_trường_tăng_trong_number_và_number_trường_giảm_trong_
"_""Sau_bốn_phiên_giảm_điểm,_VN-Index_có_khả_năng_sẽ_có_nhịp_hồi_phục,_cùng_với_tín_hiệu_giảm_của_khối_lượng_giao_dịch_trong_phiên_6/9,_ngưỡng_hỗ_trợ_955_-_960_có_khả_năng_sẽ_đỡ_được_đà_giảm_của_chỉ_số"",_chuyên_viên_phân_tích_của_SSI_đánh_giá._NHÓM_10_",phiên_giảm_điểm_VN-Index_có_có_với_giảm_của_giao_dịch_trong_phiên_number_number_number_number_có_giảm_của_của_NHÓM_number_
"_Tuy_nhiên,_các_cổ_phiếu_này_có_rất_ít_lệnh_đặt_mua_nên_không_tác_động_đáng_kể_đến_Vn-Index._",cổ_phiếu_có_lệnh_Vn-Index_
"_Mỗi_khi_những_cổ_phiếu_""cầm_chịch""_này_biến_động_xấu_thì_ngay_lập_tức_ảnh_hưởng_ngay_đến_chỉ_số_VN-Index._",cổ_phiếu_VN-Index_
"_Những_phiên_tiếp_theo_không_có_đột_biến_tích_cực_nào,_ngoài_một_vài_lần_Vn-Index_có_dấu_hiệu_đảo_chiều._",phiên_có_và_Vn-Index_có_
"_Tuy_nhiên,_những_phiên_điều_chỉnh_vẫn_được_không_ít_người_nghĩ_đến_sau_những_nấc_thang_Vn-Index_gia_tăng_mạnh_mẽ._",phiên_Vn-Index_tăng_
"_-_Vn-Index_tăng_rất_mạnh,_thậm_chí_được_nhiều_người_gọi_là_tăng_nóng_trong_đợt_“sóng”_tháng_3-4_vừa_qua._",Vn-Index_tăng_là_tăng_trong_đợt_number_number_
"_Nhiều_nhà_đầu_tư_tiếc_nuối_đã_không_can_đảm_vào_thị_trường_ở_những_tháng_đầu_năm,_lúc_Vn-Index_chỉ_tầm_300_điểm._",nhà_đầu_tư_và_trường_đầu_Vn-Index_number_điểm_
"_Nếu_như_áp_lực_chốt_lời_không_quá_lớn,_không_ngoại_trừ_khả_năng_Vn-Index_có_thể_tiếp_cận_mức_595_vào_cuối_tuần_này._",Vn-Index_có_mức_number_và_
"_Ba,_canh_thời_điểm_giải_ngân_những_cổ_phiếu_hồi_phục_cùng_VN-Index_nhưng_sau_đó_chững_lại,_không_có_dấu_hiệu_chốt_lời_nhiều._NHÓM_11_",điểm_cổ_phiếu_VN-Index_có_NHÓM_number_
"_Ngược_lại,_10_cổ_phiếu_có_mức_tác_động_giảm_điểm_lớn_nhất_tới_Vn-Index_là_0,35_điểm._",number_cổ_phiếu_có_mức_giảm_điểm_Vn-Index_là_number_điểm_
"_Chiều_ngược_lại,_10_cổ_phiếu_có_mức_tác_động_giảm_điểm_lớn_nhất_tới_Vn-Index_là_0,75_điểm._",number_cổ_phiếu_có_mức_giảm_điểm_Vn-Index_là_number_điểm_
"_Chiều_ngược_lại,_10_cổ_phiếu_có_mức_tác_động_giảm_điểm_lớn_nhất_tới_Vn-Index_là_1,45_điểm._",number_cổ_phiếu_có_mức_giảm_điểm_Vn-Index_là_number_điểm_
"_Chiều_ngược_lại,_10_cổ_phiếu_có_mức_tác_động_giảm_điểm_lớn_nhất_tới_Vn-Index_là_2,56_điểm._",number_cổ_phiếu_có_mức_giảm_điểm_Vn-Index_là_number_điểm_
"_Chiều_ngược_lại,_10_cổ_phiếu_có_mức_tác_động_giảm_điểm_lớn_nhất_tới_Vn-Index_là_1,89_điểm._",number_cổ_phiếu_có_mức_giảm_điểm_Vn-Index_là_number_điểm_
"_Chiều_ngược_lại,_10_cổ_phiếu_có_mức_tác_động_tăng_điểm_lớn_nhất_tới_Vn-Index_là_0,65_điểm._",number_cổ_phiếu_có_mức_tăng_điểm_Vn-Index_là_number_điểm_
"_Chiều_ngược_lại,_10_cổ_phiếu_có_mức_tác_động_giảm_điểm_lớn_nhất_tới_Vn-Index_là_0,64_điểm._",number_cổ_phiếu_có_mức_giảm_điểm_Vn-Index_là_number_điểm_
"_Chiều_ngược_lại,_10_cổ_phiếu_có_mức_tác_động_giảm_điểm_lớn_nhất_tới_Vn-Index_là_0,82_điểm._",number_cổ_phiếu_có_mức_giảm_điểm_Vn-Index_là_number_điểm_
"_Chiều_ngược_lại,_10_cổ_phiếu_có_mức_tác_động_giảm_điểm_lớn_nhất_tới_Vn-Index_là_2,04_điểm._",number_cổ_phiếu_có_mức_giảm_điểm_Vn-Index_là_number_điểm_
"_Chiều_ngược_lại,_10_cổ_phiếu_có_mức_tác_động_giảm_điểm_lớn_nhất_tới_Vn-Index_là_1,38_điểm._",number_cổ_phiếu_có_mức_giảm_điểm_Vn-Index_là_number_điểm_
"_Chiều_ngược_lại,_10_cổ_phiếu_có_mức_tác_động_giảm_điểm_lớn_nhất_tới_Vn-Index_là_0,95_điểm._",number_cổ_phiếu_có_mức_giảm_điểm_Vn-Index_là_number_điểm_
"_Chiều_ngược_lại,_10_cổ_phiếu_có_mức_tác_động_giảm_điểm_lớn_nhất_tới_Vn-Index_là_1,24_điểm._NHÓM_12_",number_cổ_phiếu_có_mức_giảm_điểm_Vn-Index_là_number_điểm_NHÓM_number_
"_Vn-Index_vẫn_bảo_toàn_điểm_số_đạt_được_và_nhích_thêm_5,09_điểm_vào_lúc_kết_thúc_phiên_giao_dịch,_tuy_nhiên_sự_đuối_sức_của_chỉ_số_này_đã_xuất_hiện_khi_Vn-Index_đang_vươn_tới_ngưỡng_460._",Vn-Index_điểm_và_number_điểm_và_phiên_giao_dịch_của_Vn-Index_number_
"_Không_thể_kháng_cự_nổi_với_lực_cung_tuôn_trào_trước_những_dấu_hiệu_cho_thấy_sức_cầu_trở_lại,_Vn-Index_sau_đợt_2_đã_không_thể_đi_lên_mà_giảm_4,23_điểm_(0,88%),_phủ_sạch_những_gắng_gượng_đảo_chiều._",với_Vn-Index_đợt_number_lên_giảm_number_điểm_number_%_
"_Những_phút_đầu,_chỉ_số_này_trượt_xuống_mức_điểm_âm,_nhưng_với_sự_hỗ_trợ_của_lượng_cầu,_Vn-Index_nhanh_chóng_bắt_lại_nhịp_tăng_và_duy_trì_thế_ổn_định_cho_đến_hết_đợt_2._",đầu_mức_điểm_với_của_Vn-Index_tăng_và_đợt_number_
"_Diễn_biến_thị_trường_trong_đợt_khớp_lệnh_liên_tục_hết_sức_sôi_động_bởi_sự_trợ_giúp_đắc_lực_của_lực_cầu,_Vn-Index_nhích_dần_và_vượt_cao_hơn_tham_chiếu,_lấy_lại_tốc_độ_tăng_hơn_5_điểm._",trường_trong_đợt_khớp_lệnh_của_Vn-Index_và_tăng_number_điểm_
"_Trên_phương_diện_phân_tích_kỹ_thuật,_Vn-Index_sau_khi_vượt_mức_kháng_cự_525_điểm_đã_có_sự_điều_chỉnh_nhẹ_để_thử_thách_lại_ngưỡng_này,_sau_đó_đã_tăng_mạnh_trở_lại_để_củng_cố_xu_thế_đi_lên._",Vn-Index_mức_number_điểm_có_tăng_lên_
"_Để_khẳng_định_điều_này,_Vn-Index_cần_giữ_vững_vùng_hỗ_trợ_480_điểm,_đồng_thời_cải_thiện_thanh_khoản,_lực_bán_giá_thấp_yếu_dần_và_lực_mua_mạnh_trong_một_vài_phiên_tiếp_theo._",Vn-Index_number_điểm_đồng_và_trong_và_phiên_
"_Đã_có_lúc_chỉ_số_tiến_vào_vùng_tăng,_nhưng_mức_độ_chốt_lời_lớn_dìm_những_cố_gắng_này_và_từ_giữa_đợt_khớp_lệnh_liên_tục,_Vn-Index_lao_dốc_nhanh_hơn._",có_và_tăng_mức_và_đợt_khớp_lệnh_Vn-Index_
"_Vn-Index_tăng_thêm_được_gần_3_điểm,_tiến_sát_mốc_514_điểm_trong_khoảng_thời_gian_này_trước_khi_áp_lực_chốt_lời_của_một_số_nhà_đầu_tư_đẩy_thị_trường_quay_đầu_đi_xuống._",Vn-Index_tăng_number_điểm_number_điểm_trong_của_nhà_đầu_tư_trường_đầu_
"_Tuy_nhiên,_từ_mức_giảm_khoảng_4_điểm,_lực_cầu_vào_thị_trường_có_dấu_hiệu_hụt_hơi,_nên_thay_vì_giành_lại_những_gì_đã_mất,_đà_giảm_Vn-Index_mỗi_lúc_một_tăng_lên._",mức_giảm_number_điểm_và_trường_có_giảm_Vn-Index_tăng_lên_
"_Mặt_khác,_xu_hướng_chốt_lời_khi_Vn-Index_đang_nhích_dần_đến_ngưỡng_kháng_cự_520_tăng_cao,_cũng_là_nguyên_nhân_khiến_chỉ_số_này_cộng_thêm_có_6,94_điểm_(1,34%)_trong_tuần,_dù_tăng_điểm_cả_5_phiên._",Vn-Index_number_tăng_là_có_number_điểm_number_%_trong_tăng_điểm_number_phiên_
_Việc_cổ_phiếu_blue-chip_tăng_điểm_mạnh_đã_đẩy_chỉ_số_Vn-Index_tăng_lên_một_cách_nhanh_chóng_và_rất_có_thể_đà_tăng_này_sẽ_gặp_trở_ngại_lớn_tại_mức_cản_540_điểm_trong_tuần_này._,cổ_phiếu_tăng_điểm_Vn-Index_tăng_lên_và_có_tăng_mức_number_điểm_trong_
"_Nỗ_lực_“leo_dốc”_của_blue-chip_giúp_Vn-Index_tiếp_tục_tăng_điểm_trong_những_phút_đầu_đợt_2_nhưng_cũng_nhanh_chóng_bị_chặn_lại,_chuyển_sang_trạng_thái_giảm_khi_lực_bán_tăng_dần._",của_Vn-Index_tăng_điểm_trong_đầu_đợt_number_giảm_tăng_
"_Tuy_nhiên,_động_lực_này_chỉ_đủ_để_giúp_VN-Index_bật_xanh_trong_những_phút_cuối_đợt_2_và_đầu_đợt_3_chứ_không_thể_giữ_được_thành_quả_của_chỉ_số_này_tới_cuối_phiên._",VN-Index_trong_đợt_number_và_đầu_đợt_number_của_phiên_
_Áp_lực_bán_ra_đã_mạnh_hơn_trong_phiên_11/3_khi_Vn-Index_tiến_dần_đến_vùng_kháng_cự_chính_bên_dưới_500_và_một_số_mã_blue-chip_tăng_đầu_phiên_đã_giảm_bớt_sức_tăng_sau_đó._,trong_phiên_number_number_Vn-Index_number_và_tăng_đầu_phiên_giảm_tăng_
"_Vn-Index_có_thể_sẽ_có_một_vài_phiên_tăng_điểm_nữa_trước_khi_có_các_phiên_điều_chỉnh.Về_mặt_phân_tích_kỹ_thuật,_ở_mức_hiện_tại,_VN-Index_có_thể_tăng_về_vùng_495-500_trong_vài_phiên_tới._",Vn-Index_có_có_và_phiên_tăng_điểm_có_phiên_mức_VN-Index_có_tăng_number_number_trong_và_phiên_
"_HNX-Index_tiếp_tục_tăng_sau_khi_ra_khỏi_vùng_63-64_điểm,_đồng_thời_Vn-Index_cũng_chớm_vượt_vùng_490_điểm_cho_thấy_dấu_hiệu_khá_tích_cực,_đi_kèm_với_đó_là_khối_lượng_giao_dịch_lên_cao._",tăng_number_number_điểm_đồng_Vn-Index_number_điểm_với_là_giao_dịch_lên_
"_Tuy_nhiên_hiện_Vn-Index_đã_tăng_lên_sát_đường_kháng_cự_MA20,_nếu_trong_những_phiên_tới_Vn-Index_tăng_vượt_vùng_kháng_cự_480_điểm_thì_thị_trường_có_thể_sẽ_tăng_lại_lên_vùng_đỉnh_cũ_495_điểm._",Vn-Index_tăng_lên_number_trong_phiên_Vn-Index_tăng_number_điểm_trường_có_tăng_lên_number_điểm_
"_Tuy_nhiên_hiện_Vn-Index_đã_tăng_lên_sát_đường_kháng_cự_MA20,_nếu_trong_những_phiên_tới_Vn-Index_tăng_vượt_vùng_kháng_cự_480_điểm_thì_thị_trường_có_thể_sẽ_tăng_lại_lên_vùng_đỉnh_cũ_495_điểm._NHÓM_13_",Vn-Index_tăng_lên_number_trong_phiên_Vn-Index_tăng_number_điểm_trường_có_tăng_lên_number_điểm_NHÓM_number_
"_Theo_ông_Nguyễn_Thế_Cường,_Giám_đốc_khối_nghiên_cứu_thị_trường_Công_ty_Chứng_khoán_Sacombank_(SBS),_thị_trường_đang_chuyển_sang_giai_đoạn_mới_-_chu_kỳ_tăng_điểm_với_sự_hỗ_trợ_rất_mạnh_của_nhà_đầu_tư_nội,_các_tín_hiệu_tích_cực_từ_gói_kích_cầu,_lãi_suất..._Tuy_nhiên,_theo_ông_Cường,_Vn-Index_vẫn_sẽ_chịu_tác_động_mạnh_từ_diễn_biến_kinh_tế_và_chứng_khoán_thế_giới_vốn_dĩ_đang_trong_giai_đoạn_khủng_hoảng_và_biến_động._",trường_trường_tăng_điểm_với_của_nhà_đầu_tư_Vn-Index_và_trong_và_
"_Bên_cạnh_Vn-Index_Realtime_liên_tục,_TradeStation_còn_cung_cấp_thông_tin_chi_tiết_từng_mã_chứng_khoán_như_màn_hình_thống_kê_lệnh_đặt,_phân_rã_giá_khớp,_đồ_thị_Intraday,_giá_trị_giao_dịch_từng_chứng_khoán_theo_thời_gian_thực…_Ngoài_ra,_bảng_giá_tốc_độ_cao,_bộ_lọc_mã,_phân_tích_kỹ_thuật_theo_dữ_liệu_EoD,_Intraday,_công_cụ_quét_tín_hiệu,_cảnh_báo_ngưỡng_giá…_cũng_là_các_thế_mạnh_của_phần_mềm._",Vn-Index_lệnh_khớp_giao_dịch_là_của_
"_Dưới_đây_là_một_đoạn_trích_trong_bài_viết_đăng_trên_một_tờ_báo_ngành_tài_chính:_“Trong_tháng_6,_hiện_tượng_chiêm_tinh_tài_chính_địa_tâm_quan_trọng_đối_với_thị_trường_chứng_khoán_Việt_Nam_chính_là_sự_nhập_cung_(ingress)_của_Mộc_Tinh_(Jupiter),_từ_cung_Kim_Ngưu_(Taurus)_sang_cung_Song_Sinh_(Gemini)_vào_ngày_12/6/2012..._Vào_năm_2001,_đỉnh_của_Vn-Index_được_tạo_lập_vào_tháng_6_khi_Mộc_Tinh_nằm_ở_cung_Song_Sinh._",là_trong_number_tư_với_trường_là_của_và_number_number_number_number_của_Vn-Index_và_number_
"_Đây_là_một_yếu_tố_chúng_tôi_xem_xét_là_tích_cực,_nếu_lực_mua_đủ_vững_và_bền_có_thể_giúp_Vn-Index_chinh_phục_các_ngưỡng_cao_hơn.Tuần_giao_dịch_này_có_thể_không_có_nhiều_thông_tin_vĩ_mô_hỗ_trợ,_với_tâm_lý_nhà_đầu_tư_còn_thận_trọng_thì_sự_giằng_co_và_phân_hóa_sẽ_diễn_ra_mạnh_hơn_theo_kỳ_vọng_kết_quả_kinh_doanh_quý_I_sẽ_được_công_bố_dần_từ_giữa_tháng_4._",là_là_và_có_Vn-Index_giao_dịch_có_có_với_nhà_đầu_tư_và_number_
_Trong_đó_VN-Index_có_khả_năng_dao_động_trong_khoảng_300-350_điểm_trên_cơ_sở_các_giả_định:_Động_thái_tăng_lãi_suất_của_FED_nhiều_khả_năng_sẽ_vẫn_tiếp_tục_trong_năm_2019;_Mỹ_và_Trung_Quốc_sẽ_khó_có_thể_đạt_được_một_thỏa_thuận_thương_mại_toàn_diện_ngay_trong_năm_tới_và_kinh_tế_Việt_Nam_sẽ_tiếp_tục_duy_trì_đà_tăng_trưởng_cùng_với_việc_kiểm_soát_tốt_lạm_phát_và_tỷ_giá_dù_chịu_nhiều_áp_lực_hơn._NHÓM_14_,VN-Index_có_trong_number_number_điểm_tăng_của_trong_number_và_có_trong_và_tăng_với_và_tỷ_NHÓM_number_
"_Chốt_phiên_giao_dịch_ngày_29/8,_Vn-Index_tăng_7,28_điểm,_lên_393,06_điểm,_chuyển_nhượng_41,5_triệu_cổ_phiếu,_tương_đương_582,4_tỷ_đồng._",phiên_giao_dịch_number_number_Vn-Index_tăng_number_điểm_lên_number_điểm_number_triệu_cổ_phiếu_tư_đương_number_tỷ_đồng_
"_Chốt_phiên_giao_dịch_sáng,_Vn-Index_tăng_3,32_điểm,_lên_391,48_điểm,_sang_tay_24,4_triệu_cổ_phiếu,_tương_đương_325_tỷ_đồng._",phiên_giao_dịch_Vn-Index_tăng_number_điểm_lên_number_điểm_number_triệu_cổ_phiếu_tư_đương_number_tỷ_đồng_
"_Cuối_phiên_sáng,_Vn-Index_tăng_3,79_điểm,_lên_500,35_điểm,_sang_tay_20,6_triệu_cổ_phiếu,_tương_đương_438,72_tỷ_đồng._",phiên_Vn-Index_tăng_number_điểm_lên_number_điểm_number_triệu_cổ_phiếu_tư_đương_number_tỷ_đồng_
"_Chốt_phiên_sáng,_Vn-Index_cộng_3,41_điểm,_lên_507,86_điểm,_sang_tay_68,46_triệu_cổ_phiếu,_tương_đương_865,39_tỷ_đồng._",phiên_Vn-Index_number_điểm_lên_number_điểm_number_triệu_cổ_phiếu_tư_đương_number_tỷ_đồng_
"_Chốt_phiên_sáng,_Vn-Index_tăng_1,81_điểm,_lên_522,92_điểm,_giao_dịch_hơn_56_triệu_cổ_phiếu,_tương_đương_935,62_tỷ_đồng._",phiên_Vn-Index_tăng_number_điểm_lên_number_điểm_giao_dịch_number_triệu_cổ_phiếu_tư_đương_number_tỷ_đồng_
"_Chốt_phiên_sáng,_Vn-Index_tăng_4,29_điểm,_lên_557,84_điểm,_sang_tay_51,26_triệu_cổ_phiếu,_tương_đương_907,5_tỷ_đồng._",phiên_Vn-Index_tăng_number_điểm_lên_number_điểm_number_triệu_cổ_phiếu_tư_đương_number_tỷ_đồng_
"_Chốt_phiên_sáng,_Vn-Index_tăng_4,2_điểm,_lên_605,95_điểm,_sang_tay_119,8_triệu_cổ_phiếu,_tương_đương_1.951,26_tỷ_đồng._",phiên_Vn-Index_tăng_number_điểm_lên_number_điểm_number_triệu_cổ_phiếu_tư_đương_number_number_tỷ_đồng_
"_Chốt_phiên_chiều,_Vn-Index_tăng_0,78_điểm,_lên_591,49_điểm,_mua_bán_hơn_96,6_triệu_đơn_vị,_tương_đương_1.487,28_tỷ_đồng._",phiên_Vn-Index_tăng_number_điểm_lên_number_điểm_number_triệu_tư_đương_number_number_tỷ_đồng_
